split,tier,reference,metric,systems,mean_difference,median_difference,lower_fraction,equal_fraction,ci95_low,ci95_high
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.positive.p50,28,-3.5035884210082564,-1.9320179124716856,1.0,0.0,-4.664561958348369,-2.4591689374790335
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.positive.p90,28,-11.96132954599564,-10.208647526117115,1.0,0.0,-14.526988782822489,-9.4726531606882
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.positive.p95,28,-16.37298816330237,-17.876025689559235,1.0,0.0,-19.37035992243859,-13.463030830938264
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.positive.p99,28,-25.20928996808522,-26.562283044131608,1.0,0.0,-29.696804910075898,-20.56410176743349
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.maximum,30,-0.9764353738769282,-1.1579964304753065,0.9666666666666667,0.03333333333333333,-1.109595825942801,-0.8195925456611544
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.mean,30,-3.150237307848878e-05,-2.6483747159863944e-05,0.9666666666666667,0.03333333333333333,-4.245236758829215e-05,-2.3107997977884462e-05
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p50,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p90,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p95,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.all.p99,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.count,30,-405.0,-340.0,0.9666666666666667,0.03333333333333333,-510.81083333333333,-297.61916666666673
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.maximum,15,-0.7762957826614996,-0.8191407819652271,1.0,0.0,-0.9522941380279492,-0.5915128151641141
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.mean,15,-0.16885153072675532,-0.18905001209795896,1.0,0.0,-0.21753958263038742,-0.114675916195792
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p50,15,-0.13549279150977867,-0.1185689796663463,0.9333333333333333,0.0,-0.1782981377024831,-0.09285899295195811
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p90,15,-0.4211008629023757,-0.47962972484085103,0.9333333333333333,0.0,-0.5439460804158412,-0.28724712988776485
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p95,15,-0.49226958587697833,-0.5388092751890419,0.9333333333333333,0.0,-0.6391316186887225,-0.33536527984836084
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.environment_depth_angstrom.positive.p99,15,-0.6389726267605997,-0.7310317833900069,1.0,0.0,-0.809164427658628,-0.4615389298315215
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.maximum,30,-0.17638704043630138,0.0,0.23333333333333334,0.7666666666666667,-0.3073640340112352,-0.05877645868511472
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.mean,30,-0.0001785812282349612,0.0,0.23333333333333334,0.7666666666666667,-0.00035316638849264254,-4.56210875762503e-05
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p50,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p90,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p95,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.all.p99,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.count,30,-13.2,0.0,0.23333333333333334,0.7666666666666667,-26.034166666666668,-3.3333333333333335
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.maximum,1,-0.8879557409783218,-0.8879557409783218,1.0,0.0,-0.8879557409783218,-0.8879557409783218
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.mean,1,-0.21886933280539667,-0.21886933280539667,1.0,0.0,-0.21886933280539667,-0.21886933280539667
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.p50,1,-0.15674490343582648,-0.15674490343582648,1.0,0.0,-0.15674490343582648,-0.15674490343582648
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.p90,1,-0.5978656325234127,-0.5978656325234127,1.0,0.0,-0.5978656325234127,-0.5978656325234127
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.p95,1,-0.7525765211157509,-0.7525765211157509,1.0,0.0,-0.7525765211157509,-0.7525765211157509
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.self_depth_angstrom.positive.p99,1,-0.8681584953236196,-0.8681584953236196,1.0,0.0,-0.8681584953236196,-0.8681584953236196
truth90_validation,T3,Linear,Phys_v2.windows.early.valid_frame_fraction,30,0.9530864197530864,0.962962962962963,0.0,0.0,0.9234567901234567,0.9765432098765431
truth90_validation,T3,Linear,Phys_v2.windows.late.valid_frame_fraction,30,0.8705128205128205,1.0,0.0,0.0,0.7782051282051282,0.9487179487179487
truth90_validation,T3,Linear,Phys_v2.windows.middle.valid_frame_fraction,30,0.891358024691358,1.0,0.0,0.03333333333333333,0.791327160493827,0.9629629629629629
truth90_validation,T3,Linear,Phys_v2_common_heavy.assessed_tail_valid_frame_fraction,30,0.9125,0.96875,0.0,0.0,0.8566666666666666,0.9579166666666665
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.assessed_tail_valid_frame_fraction,30,0.5466666666666666,0.5375000000000001,0.0,0.0,0.4887500000000001,0.6024999999999999
truth90_validation,T3,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.angle.mean_wasserstein,30,-18.879378308317353,-19.046025397190746,1.0,0.0,-22.152251710377868,-16.229807703517416
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.angle.mean_wasserstein,30,-0.8307467256462552,-0.46168875850493185,0.7,0.0,-1.478432463449878,-0.3362821567858387
truth90_validation,T3,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.angle.predicted_constraint_variance_mean,30,-83.75846002166404,-87.97416789396779,0.9666666666666667,0.0,-104.39762695470006,-62.86928135158173
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.angle.predicted_constraint_variance_mean,30,22.915249512357242,24.0601955074559,0.06666666666666667,0.0,16.742063158745893,27.92765257124193
truth90_validation,T3,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.angle.predicted_within_path_variance_mean,30,-83.75846002166404,-87.97416789396779,0.9666666666666667,0.0,-105.0071731653613,-64.07404212353268
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.angle.predicted_within_path_variance_mean,30,22.915249512357242,24.0601955074559,0.06666666666666667,0.0,16.38328108973879,28.15557730573957
truth90_validation,T3,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.angle.reference_constraint_variance_mean,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.angle.reference_constraint_variance_mean,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.bond.mean_wasserstein,30,-4.391341363935145,-2.5275430419828377,1.0,0.0,-5.800168522773579,-3.088533103404832
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.bond.mean_wasserstein,30,-0.031599766863799096,-0.024840744256952943,1.0,0.0,-0.04227423714641321,-0.022648116502675973
truth90_validation,T3,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.bond.predicted_constraint_variance_mean,30,-16.45116789533301,-4.686041440624431,1.0,0.0,-24.148327017316774,-9.930125798466053
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.bond.predicted_constraint_variance_mean,30,-0.0007456969361858914,0.001341346259074234,0.2,0.0,-0.0037446362558915714,0.0011979741403738817
truth90_validation,T3,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.bond.predicted_within_path_variance_mean,30,-16.45116789533301,-4.686041440624431,1.0,0.0,-24.121426577029432,-9.686260003588854
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.bond.predicted_within_path_variance_mean,30,-0.0007456969361858914,0.001341346259074234,0.2,0.0,-0.0036514641117676304,0.0012375347791299125
truth90_validation,T3,Linear,Phys_v2_common_heavy.bonded_distribution_comparison.bond.reference_constraint_variance_mean,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.bonded_distribution_comparison.bond.reference_constraint_variance_mean,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2_common_heavy.chemistry.checked_centres,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.chemistry.checked_centres,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2_common_heavy.extra_mean_squared_severity.angle_degrees,30,-645.0968192488509,-554.0963443375624,1.0,0.0,-870.7279644086908,-479.21345169589915
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.extra_mean_squared_severity.angle_degrees,30,-7.222534200385715,-0.8902780324564123,0.9333333333333333,0.03333333333333333,-18.097879847024114,-1.0345180114151433
truth90_validation,T3,Linear,Phys_v2_common_heavy.extra_mean_squared_severity.bond_relative,30,-30.116408302052832,-8.123346978257338,1.0,0.0,-45.66093783475084,-16.990542820249498
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.extra_mean_squared_severity.bond_relative,30,-0.0036163826450386336,-0.0007506364473293195,1.0,0.0,-0.006494253211232074,-0.0015137887562861087
truth90_validation,T3,Linear,Phys_v2_common_heavy.extra_mean_squared_severity.environment_compression,30,-0.023985682784980436,-0.020970065083844636,0.9666666666666667,0.03333333333333333,-0.030342939589194,-0.018091953525831393
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.extra_mean_squared_severity.environment_compression,30,0.0003603482635404106,2.3849532182722994e-07,0.0,0.5,3.862236494661289e-05,0.0009325915930773246
truth90_validation,T3,Linear,Phys_v2_common_heavy.extra_mean_squared_severity.self_compression,30,-3.7928660081071955e-05,0.0,0.23333333333333334,0.7666666666666667,-7.68350195412384e-05,-8.262485906959461e-06
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.extra_mean_squared_severity.self_compression,30,7.732654988839632e-10,0.0,0.0,0.9666666666666667,0.0,2.3197964966518896e-09
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.anomaly_frame_fraction,30,-0.9070833333333332,-0.9375,0.9666666666666667,0.03333333333333333,-0.9504270833333335,-0.8337187500000001
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.anomaly_frame_fraction,30,-0.17041666666666666,-0.0625,0.5666666666666667,0.4,-0.25,-0.10291666666666668
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_anomaly_fraction,30,-0.4563856184466793,-0.444656862745098,0.9666666666666667,0.03333333333333333,-0.5085520188780882,-0.40347790967167696
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_anomaly_fraction,30,-0.02325772655706866,-0.002269736842105263,0.5666666666666667,0.4,-0.050135916815275364,-0.004728961325589618
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.maximum,30,-69.7668042202638,-73.7902392245808,1.0,0.0,-77.42374418389277,-62.18487984327037
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.maximum,30,-2.9344782219925096,-6.684637229409141,0.8,0.03333333333333333,-7.749690047013709,2.5602896865504716
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.mean,30,-14.841769856621198,-14.763801194417734,1.0,0.0,-17.58823883650633,-12.383294699429635
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.mean,30,-0.4959964498548787,-0.19569956975052175,0.9666666666666667,0.03333333333333333,-0.9978135991329977,-0.16885922754671687
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p50,30,-7.228325481381319,-5.454552098225125,0.9666666666666667,0.03333333333333333,-10.730212772382309,-4.6483532624211135
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p50,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p90,30,-41.745228295672206,-38.59704729536196,1.0,0.0,-47.516016069156215,-36.14279331783269
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p90,30,-1.2653324738469711,0.0,0.23333333333333334,0.6666666666666666,-3.0286094188710386,-0.06371804479938727
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p95,30,-51.97557820072091,-49.27853950657537,1.0,0.0,-58.170818790776764,-45.419877817371585
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p95,30,-2.5229123262970115,-0.9786838110018062,0.7666666666666667,0.16666666666666666,-4.42709118160208,-1.1297214468827044
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p99,30,-69.76768127859778,-71.58327114178078,1.0,0.0,-76.02382036130656,-62.29381870481129
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p99,30,-6.164226134429898,-5.277128385249993,0.9333333333333333,0.03333333333333333,-8.27302413121825,-4.365918896376646
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.count,30,-1419.9,-1239.0,1.0,0.0,-1732.035,-1122.6475000000003
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.count,30,23.066666666666666,-57.0,0.6666666666666666,0.03333333333333333,-72.73416666666667,162.27083333333331
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.maximum,28,-68.27014145020817,-72.53277764859848,1.0,0.0,-75.91869087799907,-60.1775352068484
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.maximum,28,-2.948746919951991,-6.90788911929762,0.8214285714285714,0.0,-8.003796365781316,3.126403185151318
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.mean,28,-21.774183150728312,-21.768860260052424,1.0,0.0,-24.782897568489734,-18.697975869301906
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.mean,28,-3.1131902873033357,-2.5885926915858573,1.0,0.0,-4.124475954393931,-2.2558062045750265
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p50,28,-17.764743205372103,-17.330952852449236,1.0,0.0,-21.902519511094674,-14.296169871042423
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p50,28,-2.6100752979547495,-1.9328154871947798,1.0,0.0,-3.677368703220233,-1.8293265658480051
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p90,28,-46.333462589254665,-43.77004067314028,1.0,0.0,-51.43580772230418,-40.41806004365213
